All Method Calls (7334)

<org.axiondb.expression.ExpressionIdentifier; getName[]; java.lang.String; org.axiondb.expression.ExpressionIdentifier; getLabel[]; java.lang.String; null; this>
<org.axiondb.Row; set[int, java.lang.Object]; void; org.axiondb.engine.LazyRow; set[int, java.lang.Object]; void; null; getRow()>
<org.axiondb.engine.LazyRow; getRow[]; org.axiondb.Row; org.axiondb.engine.LazyRow; set[int, java.lang.Object]; void; set[int, java.lang.Object]; this>
<org.axiondb.RowSource; getColumnCount[]; int; org.axiondb.engine.LazyRow; size[]; int; null; _source>
<org.axiondb.RowSource; getRow[int]; org.axiondb.Row; org.axiondb.engine.LazyRow; getRow[]; org.axiondb.Row; null; _source>
<org.axiondb.engine.BaseRow; getIdentifier[]; int; org.axiondb.engine.LazyRow; getRow[]; org.axiondb.Row; null; this>
<org.axiondb.util.ExceptionConverter; convertToRuntimeException[java.lang.Exception]; java.lang.RuntimeException; org.axiondb.engine.LazyRow; getRow[]; org.axiondb.Row; null; ExceptionConverter>
<org.axiondb.engine.BaseIndex; getName[]; java.lang.String; org.axiondb.engine.IntBTreeIndex; IntBTreeIndex[java.lang.String, org.axiondb.Column, boolean, java.io.File]; void; null; this>
<org.axiondb.Column; getDataType[]; org.axiondb.DataType; org.axiondb.engine.IntBTreeIndex; getRowIterator[org.axiondb.RowSource, org.axiondb.ComparisonOperator, java.lang.Object]; org.axiondb.RowIterator; null; getIndexedColumn()>
<org.axiondb.engine.BaseIndex; getIndexedColumn[]; org.axiondb.Column; org.axiondb.engine.IntBTreeIndex; getRowIterator[org.axiondb.RowSource, org.axiondb.ComparisonOperator, java.lang.Object]; org.axiondb.RowIterator; getDataType[]; this>
<org.axiondb.DataType; convert[java.lang.Object]; java.lang.Object; org.axiondb.engine.IntBTreeIndex; getRowIterator[org.axiondb.RowSource, org.axiondb.ComparisonOperator, java.lang.Object]; org.axiondb.RowIterator; null; type>
<org.axiondb.DataType; toInt[java.lang.Object]; int; org.axiondb.engine.IntBTreeIndex; getRowIterator[org.axiondb.RowSource, org.axiondb.ComparisonOperator, java.lang.Object]; org.axiondb.RowIterator; null; type>
<org.axiondb.ComparisonOperator; equals[java.lang.Object]; boolean; org.axiondb.engine.IntBTreeIndex; getRowIterator[org.axiondb.RowSource, org.axiondb.ComparisonOperator, java.lang.Object]; org.axiondb.RowIterator; null; ComparisonOperator.EQUAL>
<org.axiondb.engine.BaseIndex; isUnique[]; boolean; org.axiondb.engine.IntBTreeIndex; getRowIterator[org.axiondb.RowSource, org.axiondb.ComparisonOperator, java.lang.Object]; org.axiondb.RowIterator; null; this>
<org.axiondb.util.BTree; getAll[int]; org.axiondb.util.IntListIterator; org.axiondb.engine.IntBTreeIndex; getRowIterator[org.axiondb.RowSource, org.axiondb.ComparisonOperator, java.lang.Object]; org.axiondb.RowIterator; null; _tree>
<org.axiondb.util.BTree; get[int]; java.lang.Integer; org.axiondb.engine.IntBTreeIndex; getRowIterator[org.axiondb.RowSource, org.axiondb.ComparisonOperator, java.lang.Object]; org.axiondb.RowIterator; null; _tree>
<not found; getEmptyIntListIterator[]; not found; org.axiondb.engine.IntBTreeIndex; getRowIterator[org.axiondb.RowSource, org.axiondb.ComparisonOperator, java.lang.Object]; org.axiondb.RowIterator; null; IntCollections>
<not found; add[]; not found; org.axiondb.engine.IntBTreeIndex; getRowIterator[org.axiondb.RowSource, org.axiondb.ComparisonOperator, java.lang.Object]; org.axiondb.RowIterator; null; list>
<java.lang.Integer; intValue[]; int; org.axiondb.engine.IntBTreeIndex; getRowIterator[org.axiondb.RowSource, org.axiondb.ComparisonOperator, java.lang.Object]; org.axiondb.RowIterator; null; result>
<not found; listIterator[]; not found; org.axiondb.engine.IntBTreeIndex; getRowIterator[org.axiondb.RowSource, org.axiondb.ComparisonOperator, java.lang.Object]; org.axiondb.RowIterator; null; list>
<org.axiondb.ComparisonOperator; equals[java.lang.Object]; boolean; org.axiondb.engine.IntBTreeIndex; getRowIterator[org.axiondb.RowSource, org.axiondb.ComparisonOperator, java.lang.Object]; org.axiondb.RowIterator; null; ComparisonOperator.LESS_THAN>
<org.axiondb.util.BTree; getAllTo[int]; org.axiondb.util.IntListIterator; org.axiondb.engine.IntBTreeIndex; getRowIterator[org.axiondb.RowSource, org.axiondb.ComparisonOperator, java.lang.Object]; org.axiondb.RowIterator; null; _tree>
<org.axiondb.ComparisonOperator; equals[java.lang.Object]; boolean; org.axiondb.engine.IntBTreeIndex; getRowIterator[org.axiondb.RowSource, org.axiondb.ComparisonOperator, java.lang.Object]; org.axiondb.RowIterator; null; ComparisonOperator.LESS_THAN_OR_EQUAL>
<org.axiondb.engine.IntBTreeIndex; getSuccessor[org.axiondb.DataType, java.lang.Object]; int; org.axiondb.engine.IntBTreeIndex; getRowIterator[org.axiondb.RowSource, org.axiondb.ComparisonOperator, java.lang.Object]; org.axiondb.RowIterator; null; this>
<org.axiondb.util.BTree; getAllTo[int]; org.axiondb.util.IntListIterator; org.axiondb.engine.IntBTreeIndex; getRowIterator[org.axiondb.RowSource, org.axiondb.ComparisonOperator, java.lang.Object]; org.axiondb.RowIterator; null; _tree>
<org.axiondb.ComparisonOperator; equals[java.lang.Object]; boolean; org.axiondb.engine.IntBTreeIndex; getRowIterator[org.axiondb.RowSource, org.axiondb.ComparisonOperator, java.lang.Object]; org.axiondb.RowIterator; null; ComparisonOperator.GREATER_THAN>
<org.axiondb.engine.IntBTreeIndex; getSuccessor[org.axiondb.DataType, java.lang.Object]; int; org.axiondb.engine.IntBTreeIndex; getRowIterator[org.axiondb.RowSource, org.axiondb.ComparisonOperator, java.lang.Object]; org.axiondb.RowIterator; null; this>
<org.axiondb.util.BTree; valueIteratorGreaterThanOrEqualTo[int]; org.axiondb.util.IntListIterator; org.axiondb.engine.IntBTreeIndex; getRowIterator[org.axiondb.RowSource, org.axiondb.ComparisonOperator, java.lang.Object]; org.axiondb.RowIterator; null; _tree>
<org.axiondb.ComparisonOperator; equals[java.lang.Object]; boolean; org.axiondb.engine.IntBTreeIndex; getRowIterator[org.axiondb.RowSource, org.axiondb.ComparisonOperator, java.lang.Object]; org.axiondb.RowIterator; null; ComparisonOperator.GREATER_THAN_OR_EQUAL>
<org.axiondb.util.BTree; valueIteratorGreaterThanOrEqualTo[int]; org.axiondb.util.IntListIterator; org.axiondb.engine.IntBTreeIndex; getRowIterator[org.axiondb.RowSource, org.axiondb.ComparisonOperator, java.lang.Object]; org.axiondb.RowIterator; null; _tree>
<org.axiondb.engine.BaseIndex; getName[]; java.lang.String; org.axiondb.engine.IntBTreeIndex; getRowIterator[org.axiondb.RowSource, org.axiondb.ComparisonOperator, java.lang.Object]; org.axiondb.RowIterator; null; this>
<org.axiondb.Column; getName[]; java.lang.String; org.axiondb.engine.IntBTreeIndex; rowInserted[org.axiondb.event.RowEvent]; void; null; getIndexedColumn()>
<org.axiondb.engine.BaseIndex; getIndexedColumn[]; org.axiondb.Column; org.axiondb.engine.IntBTreeIndex; rowInserted[org.axiondb.event.RowEvent]; void; getName[]; this>
<org.axiondb.Table; getColumnIndex[java.lang.String]; int; org.axiondb.engine.IntBTreeIndex; rowInserted[org.axiondb.event.RowEvent]; void; null; event.getTable()>
<org.axiondb.event.TableModifiedEvent; getTable[]; org.axiondb.Table; org.axiondb.engine.IntBTreeIndex; rowInserted[org.axiondb.event.RowEvent]; void; getColumnIndex[java.lang.String]; event>
<org.axiondb.Row; get[int]; java.lang.Object; org.axiondb.engine.IntBTreeIndex; rowInserted[org.axiondb.event.RowEvent]; void; null; event.getNewRow()>
<org.axiondb.event.RowEvent; getNewRow[]; org.axiondb.Row; org.axiondb.engine.IntBTreeIndex; rowInserted[org.axiondb.event.RowEvent]; void; get[int]; event>
<org.axiondb.util.BTree; insert[int, int]; void; org.axiondb.engine.IntBTreeIndex; rowInserted[org.axiondb.event.RowEvent]; void; null; _tree>
<java.lang.Integer; intValue[]; int; org.axiondb.engine.IntBTreeIndex; rowInserted[org.axiondb.event.RowEvent]; void; null; value>
<org.axiondb.Row; getIdentifier[]; int; org.axiondb.engine.IntBTreeIndex; rowInserted[org.axiondb.event.RowEvent]; void; null; event.getNewRow()>
<org.axiondb.event.RowEvent; getNewRow[]; org.axiondb.Row; org.axiondb.engine.IntBTreeIndex; rowInserted[org.axiondb.event.RowEvent]; void; getIdentifier[]; event>
<org.axiondb.engine.BaseIndex; getName[]; java.lang.String; org.axiondb.engine.IntBTreeIndex; rowInserted[org.axiondb.event.RowEvent]; void; null; this>
<org.axiondb.Column; getName[]; java.lang.String; org.axiondb.engine.IntBTreeIndex; rowDeleted[org.axiondb.event.RowEvent]; void; null; getIndexedColumn()>
<org.axiondb.engine.BaseIndex; getIndexedColumn[]; org.axiondb.Column; org.axiondb.engine.IntBTreeIndex; rowDeleted[org.axiondb.event.RowEvent]; void; getName[]; this>
<org.axiondb.Table; getColumnIndex[java.lang.String]; int; org.axiondb.engine.IntBTreeIndex; rowDeleted[org.axiondb.event.RowEvent]; void; null; event.getTable()>
<org.axiondb.event.TableModifiedEvent; getTable[]; org.axiondb.Table; org.axiondb.engine.IntBTreeIndex; rowDeleted[org.axiondb.event.RowEvent]; void; getColumnIndex[java.lang.String]; event>
<org.axiondb.Row; get[int]; java.lang.Object; org.axiondb.engine.IntBTreeIndex; rowDeleted[org.axiondb.event.RowEvent]; void; null; event.getOldRow()>
<org.axiondb.event.RowEvent; getOldRow[]; org.axiondb.Row; org.axiondb.engine.IntBTreeIndex; rowDeleted[org.axiondb.event.RowEvent]; void; get[int]; event>
<org.axiondb.util.BTree; delete[int]; void; org.axiondb.engine.IntBTreeIndex; rowDeleted[org.axiondb.event.RowEvent]; void; null; _tree>
<java.lang.Integer; intValue[]; int; org.axiondb.engine.IntBTreeIndex; rowDeleted[org.axiondb.event.RowEvent]; void; null; value>
<org.axiondb.engine.BaseIndex; getName[]; java.lang.String; org.axiondb.engine.IntBTreeIndex; rowDeleted[org.axiondb.event.RowEvent]; void; null; this>
<org.axiondb.engine.IntBTreeIndex; rowDeleted[org.axiondb.event.RowEvent]; void; org.axiondb.engine.IntBTreeIndex; rowUpdated[org.axiondb.event.RowEvent]; void; null; this>
<org.axiondb.engine.IntBTreeIndex; rowInserted[org.axiondb.event.RowEvent]; void; org.axiondb.engine.IntBTreeIndex; rowUpdated[org.axiondb.event.RowEvent]; void; null; this>
<org.axiondb.Table; getColumnIndex[java.lang.String]; int; org.axiondb.engine.IntBTreeIndex; changeRowId[org.axiondb.Table, org.axiondb.Row, int, int]; void; null; table>
<org.axiondb.Column; getName[]; java.lang.String; org.axiondb.engine.IntBTreeIndex; changeRowId[org.axiondb.Table, org.axiondb.Row, int, int]; void; null; getIndexedColumn()>
<org.axiondb.engine.BaseIndex; getIndexedColumn[]; org.axiondb.Column; org.axiondb.engine.IntBTreeIndex; changeRowId[org.axiondb.Table, org.axiondb.Row, int, int]; void; getName[]; this>
<org.axiondb.Row; get[int]; java.lang.Object; org.axiondb.engine.IntBTreeIndex; changeRowId[org.axiondb.Table, org.axiondb.Row, int, int]; void; null; row>
<org.axiondb.util.BTree; replaceId[int, int, int]; void; org.axiondb.engine.IntBTreeIndex; changeRowId[org.axiondb.Table, org.axiondb.Row, int, int]; void; null; _tree>
<java.lang.Integer; intValue[]; int; org.axiondb.engine.IntBTreeIndex; changeRowId[org.axiondb.Table, org.axiondb.Row, int, int]; void; null; key>
<org.axiondb.engine.BaseIndex; getName[]; java.lang.String; org.axiondb.engine.IntBTreeIndex; changeRowId[org.axiondb.Table, org.axiondb.Row, int, int]; void; null; this>
<org.axiondb.DataType; successor[java.lang.Object]; java.lang.Object; org.axiondb.engine.IntBTreeIndex; getSuccessor[org.axiondb.DataType, java.lang.Object]; int; null; type>
<org.axiondb.DataType; toInt[java.lang.Object]; int; org.axiondb.engine.IntBTreeIndex; getSuccessor[org.axiondb.DataType, java.lang.Object]; int; null; type>
<org.axiondb.LeafWhereNode; getLeft[]; org.axiondb.Selectable; org.axiondb.engine.ReferencesOtherTablesWhereNodeVisitor; visitLeafWhereNode[org.axiondb.LeafWhereNode]; void; null; node>
<org.axiondb.TableIdentifier; equals[java.lang.Object]; boolean; org.axiondb.engine.ReferencesOtherTablesWhereNodeVisitor; visitLeafWhereNode[org.axiondb.LeafWhereNode]; void; null; _id>
<org.axiondb.ColumnIdentifier; getTableIdentifier[]; org.axiondb.TableIdentifier; org.axiondb.engine.ReferencesOtherTablesWhereNodeVisitor; visitLeafWhereNode[org.axiondb.LeafWhereNode]; void; null; ((ColumnIdentifier)(node.getLeft()))>
<org.axiondb.LeafWhereNode; getLeft[]; org.axiondb.Selectable; org.axiondb.engine.ReferencesOtherTablesWhereNodeVisitor; visitLeafWhereNode[org.axiondb.LeafWhereNode]; void; getTableIdentifier[]; node>
<org.axiondb.LeafWhereNode; getRight[]; org.axiondb.Selectable; org.axiondb.engine.ReferencesOtherTablesWhereNodeVisitor; visitLeafWhereNode[org.axiondb.LeafWhereNode]; void; null; node>
<org.axiondb.TableIdentifier; equals[java.lang.Object]; boolean; org.axiondb.engine.ReferencesOtherTablesWhereNodeVisitor; visitLeafWhereNode[org.axiondb.LeafWhereNode]; void; null; _id>
<org.axiondb.ColumnIdentifier; getTableIdentifier[]; org.axiondb.TableIdentifier; org.axiondb.engine.ReferencesOtherTablesWhereNodeVisitor; visitLeafWhereNode[org.axiondb.LeafWhereNode]; void; null; ((ColumnIdentifier)(node.getRight()))>
<org.axiondb.LeafWhereNode; getRight[]; org.axiondb.Selectable; org.axiondb.engine.ReferencesOtherTablesWhereNodeVisitor; visitLeafWhereNode[org.axiondb.LeafWhereNode]; void; getTableIdentifier[]; node>
<not found; isDebugEnabled[]; not found; org.axiondb.engine.TransactionManagerImpl; createTransaction[]; org.axiondb.Transaction; null; _log>
<not found; debug[]; not found; org.axiondb.engine.TransactionManagerImpl; createTransaction[]; org.axiondb.Transaction; null; _log>
<org.axiondb.engine.TransactionManagerImpl; assertNotShutdown[]; void; org.axiondb.engine.TransactionManagerImpl; createTransaction[]; org.axiondb.Transaction; null; this>
<org.axiondb.engine.TransactionManagerImpl; getLastCommittedTransaction[]; org.axiondb.Database; org.axiondb.engine.TransactionManagerImpl; createTransaction[]; org.axiondb.Transaction; null; this>
<java.util.List; add[java.lang.Object]; boolean; org.axiondb.engine.TransactionManagerImpl; createTransaction[]; org.axiondb.Transaction; null; _openTransactions>
<not found; isDebugEnabled[]; not found; org.axiondb.engine.TransactionManagerImpl; createTransaction[]; org.axiondb.Transaction; null; _log>
<not found; debug[]; not found; org.axiondb.engine.TransactionManagerImpl; createTransaction[]; org.axiondb.Transaction; null; _log>
<not found; isDebugEnabled[]; not found; org.axiondb.engine.TransactionManagerImpl; commitTransaction[org.axiondb.Transaction]; void; null; _log>
<not found; debug[]; not found; org.axiondb.engine.TransactionManagerImpl; commitTransaction[org.axiondb.Transaction]; void; null; _log>
<org.axiondb.engine.TransactionManagerImpl; assertNotShutdown[]; void; org.axiondb.engine.TransactionManagerImpl; commitTransaction[org.axiondb.Transaction]; void; null; this>
<java.util.Set; isEmpty[]; boolean; org.axiondb.engine.TransactionManagerImpl; commitTransaction[org.axiondb.Transaction]; void; null; t.getModifiedTables()>
<org.axiondb.Transaction; getModifiedTables[]; java.util.Set; org.axiondb.engine.TransactionManagerImpl; commitTransaction[org.axiondb.Transaction]; void; isEmpty[]; t>
<org.axiondb.Transactable; commit[]; void; org.axiondb.engine.TransactionManagerImpl; commitTransaction[org.axiondb.Transaction]; void; null; t>
<org.axiondb.Transactable; apply[]; void; org.axiondb.engine.TransactionManagerImpl; commitTransaction[org.axiondb.Transaction]; void; null; t>
<java.util.List; remove[java.lang.Object]; boolean; org.axiondb.engine.TransactionManagerImpl; commitTransaction[org.axiondb.Transaction]; void; null; _openTransactions>
<java.util.List; indexOf[java.lang.Object]; int; org.axiondb.engine.TransactionManagerImpl; commitTransaction[org.axiondb.Transaction]; void; null; _committedTransactions>
<org.axiondb.Transaction; getOpenOnTransaction[]; org.axiondb.Database; org.axiondb.engine.TransactionManagerImpl; commitTransaction[org.axiondb.Transaction]; void; null; t>
<java.util.List; iterator[]; java.util.Iterator; org.axiondb.engine.TransactionManagerImpl; commitTransaction[org.axiondb.Transaction]; void; null; _committedTransactions>
<java.util.List; iterator[]; java.util.Iterator; org.axiondb.engine.TransactionManagerImpl; commitTransaction[org.axiondb.Transaction]; void; null; _committedTransactions.subList(index + 1,_committedTransactions.size())>
<java.util.List; subList[int, int]; java.util.List; org.axiondb.engine.TransactionManagerImpl; commitTransaction[org.axiondb.Transaction]; void; iterator[]; _committedTransactions>
<java.util.List; size[]; int; org.axiondb.engine.TransactionManagerImpl; commitTransaction[org.axiondb.Transaction]; void; null; _committedTransactions>
<java.util.Iterator; hasNext[]; boolean; org.axiondb.engine.TransactionManagerImpl; commitTransaction[org.axiondb.Transaction]; void; null; iter>
<java.util.Iterator; next[]; java.lang.Object; org.axiondb.engine.TransactionManagerImpl; commitTransaction[org.axiondb.Transaction]; void; null; iter>
