All Method Calls (3000)

<gnu.trove.TIterator; moveToNextIndex[]; void; gnu.trove.THashIterator; next[]; V; null; this>
<gnu.trove.TLinkedList; add[gnu.trove.TLinkedListTest.Data]; boolean; gnu.trove.TLinkedListTest; testAddBefore[]; void; null; list>
<gnu.trove.TLinkedList; add[gnu.trove.TLinkedListTest.Data]; boolean; gnu.trove.TLinkedListTest; testAddBefore[]; void; null; list>
<gnu.trove.TLinkedList; addBefore[gnu.trove.TLinkedListTest.Data, gnu.trove.TLinkedListTest.Data]; void; gnu.trove.TLinkedListTest; testAddBefore[]; void; null; list>
<gnu.trove.TLinkedList; addBefore[gnu.trove.TLinkedListTest.Data, gnu.trove.TLinkedListTest.Data]; void; gnu.trove.TLinkedListTest; testAddBefore[]; void; null; list>
<gnu.trove.TLinkedList; addBefore[gnu.trove.TLinkedListTest.Data, gnu.trove.TLinkedListTest.Data]; void; gnu.trove.TLinkedListTest; testAddBefore[]; void; null; list>
<java.io.PrintStream; println[java.lang.String]; void; gnu.trove.TLinkedListTest; testAddBefore[]; void; null; System.out>
<gnu.trove.TLinkedList; getFirst[]; gnu.trove.TLinkedListTest.Data; gnu.trove.TLinkedListTest; testAddBefore[]; void; null; list>
<not found; assertEquals[]; not found; gnu.trove.TLinkedListTest; testAddBefore[]; void; null; this>
<gnu.trove.TLinkedListTest$Data; getNext[]; gnu.trove.TLinkedListTest.Data; gnu.trove.TLinkedListTest; testAddBefore[]; void; null; cur>
<not found; assertEquals[]; not found; gnu.trove.TLinkedListTest; testAddBefore[]; void; null; this>
<gnu.trove.TLinkedList; getLast[]; gnu.trove.TLinkedListTest.Data; gnu.trove.TLinkedListTest; testAddBefore[]; void; null; list>
<not found; assertEquals[]; not found; gnu.trove.TLinkedListTest; testAddBefore[]; void; null; this>
<gnu.trove.TLinkedListTest$Data; getPrevious[]; gnu.trove.TLinkedListTest.Data; gnu.trove.TLinkedListTest; testAddBefore[]; void; null; cur>
<not found; assertEquals[]; not found; gnu.trove.TLinkedListTest; testAddBefore[]; void; null; this>
<gnu.trove.TLinkedList; add[gnu.trove.TLinkedListTest.Data]; boolean; gnu.trove.TLinkedListTest; testAddAfter[]; void; null; list>
<gnu.trove.TLinkedList; add[gnu.trove.TLinkedListTest.Data]; boolean; gnu.trove.TLinkedListTest; testAddAfter[]; void; null; list>
<gnu.trove.TLinkedList; add[gnu.trove.TLinkedListTest.Data]; boolean; gnu.trove.TLinkedListTest; testAddAfter[]; void; null; list>
<gnu.trove.TLinkedList; addAfter[gnu.trove.TLinkedListTest.Data, gnu.trove.TLinkedListTest.Data]; void; gnu.trove.TLinkedListTest; testAddAfter[]; void; null; list>
<gnu.trove.TLinkedList; addAfter[gnu.trove.TLinkedListTest.Data, gnu.trove.TLinkedListTest.Data]; void; gnu.trove.TLinkedListTest; testAddAfter[]; void; null; list>
<gnu.trove.TLinkedList; addAfter[gnu.trove.TLinkedListTest.Data, gnu.trove.TLinkedListTest.Data]; void; gnu.trove.TLinkedListTest; testAddAfter[]; void; null; list>
<gnu.trove.TLinkedList; addAfter[gnu.trove.TLinkedListTest.Data, gnu.trove.TLinkedListTest.Data]; void; gnu.trove.TLinkedListTest; testAddAfter[]; void; null; list>
<java.io.PrintStream; println[java.lang.String]; void; gnu.trove.TLinkedListTest; testAddAfter[]; void; null; System.out>
<gnu.trove.TLinkedList; getFirst[]; gnu.trove.TLinkedListTest.Data; gnu.trove.TLinkedListTest; testAddAfter[]; void; null; list>
<not found; assertEquals[]; not found; gnu.trove.TLinkedListTest; testAddAfter[]; void; null; this>
<gnu.trove.TLinkedListTest$Data; getNext[]; gnu.trove.TLinkedListTest.Data; gnu.trove.TLinkedListTest; testAddAfter[]; void; null; cur>
<not found; assertEquals[]; not found; gnu.trove.TLinkedListTest; testAddAfter[]; void; null; this>
<gnu.trove.TLinkedList; getLast[]; gnu.trove.TLinkedListTest.Data; gnu.trove.TLinkedListTest; testAddAfter[]; void; null; list>
<java.io.PrintStream; println[java.lang.String]; void; gnu.trove.TLinkedListTest; testAddAfter[]; void; null; System.out>
<not found; assertEquals[]; not found; gnu.trove.TLinkedListTest; testAddAfter[]; void; null; this>
<gnu.trove.TLinkedListTest$Data; getPrevious[]; gnu.trove.TLinkedListTest.Data; gnu.trove.TLinkedListTest; testAddAfter[]; void; null; cur>
<not found; assertEquals[]; not found; gnu.trove.TLinkedListTest; testAddAfter[]; void; null; this>
<gnu.trove.TLinkedList; add[gnu.trove.TLinkedListTest.Data]; boolean; gnu.trove.TLinkedListTest; testMultipleRemove[]; void; null; list>
<gnu.trove.TLinkedList; add[gnu.trove.TLinkedListTest.Data]; boolean; gnu.trove.TLinkedListTest; testMultipleRemove[]; void; null; list>
<gnu.trove.TLinkedList; add[gnu.trove.TLinkedListTest.Data]; boolean; gnu.trove.TLinkedListTest; testMultipleRemove[]; void; null; list>
<gnu.trove.TLinkedList; remove[java.lang.Object]; boolean; gnu.trove.TLinkedListTest; testMultipleRemove[]; void; null; list>
<not found; assertEquals[]; not found; gnu.trove.TLinkedListTest; testMultipleRemove[]; void; null; this>
<gnu.trove.TLinkedList; size[]; int; gnu.trove.TLinkedListTest; testMultipleRemove[]; void; null; list>
<not found; assertEquals[]; not found; gnu.trove.TLinkedListTest; testMultipleRemove[]; void; null; this>
<gnu.trove.TLinkedList; get[int]; gnu.trove.TLinkedListTest.Data; gnu.trove.TLinkedListTest; testMultipleRemove[]; void; null; list>
<not found; assertEquals[]; not found; gnu.trove.TLinkedListTest; testMultipleRemove[]; void; null; this>
<gnu.trove.TLinkedList; get[int]; gnu.trove.TLinkedListTest.Data; gnu.trove.TLinkedListTest; testMultipleRemove[]; void; null; list>
<gnu.trove.TLinkedList; remove[java.lang.Object]; boolean; gnu.trove.TLinkedListTest; testMultipleRemove[]; void; null; list>
<not found; assertEquals[]; not found; gnu.trove.TLinkedListTest; testMultipleRemove[]; void; null; this>
<gnu.trove.TLinkedList; size[]; int; gnu.trove.TLinkedListTest; testMultipleRemove[]; void; null; list>
<not found; assertEquals[]; not found; gnu.trove.TLinkedListTest; testMultipleRemove[]; void; null; this>
<gnu.trove.TLinkedList; get[int]; gnu.trove.TLinkedListTest.Data; gnu.trove.TLinkedListTest; testMultipleRemove[]; void; null; list>
<not found; assertEquals[]; not found; gnu.trove.TLinkedListTest; testMultipleRemove[]; void; null; this>
<gnu.trove.TLinkedList; get[int]; gnu.trove.TLinkedListTest.Data; gnu.trove.TLinkedListTest; testMultipleRemove[]; void; null; list>
<gnu.trove.TLinkedList; remove[java.lang.Object]; boolean; gnu.trove.TLinkedListTest; testMultipleRemove[]; void; null; list>
<not found; assertEquals[]; not found; gnu.trove.TLinkedListTest; testMultipleRemove[]; void; null; this>
<gnu.trove.TLinkedList; size[]; int; gnu.trove.TLinkedListTest; testMultipleRemove[]; void; null; list>
<not found; assertEquals[]; not found; gnu.trove.TLinkedListTest; testMultipleRemove[]; void; null; this>
<gnu.trove.TLinkedList; get[int]; gnu.trove.TLinkedListTest.Data; gnu.trove.TLinkedListTest; testMultipleRemove[]; void; null; list>
<not found; assertEquals[]; not found; gnu.trove.TLinkedListTest; testMultipleRemove[]; void; null; this>
<gnu.trove.TLinkedList; get[int]; gnu.trove.TLinkedListTest.Data; gnu.trove.TLinkedListTest; testMultipleRemove[]; void; null; list>
<gnu.trove.TLinkedList; remove[java.lang.Object]; boolean; gnu.trove.TLinkedListTest; testMultipleRemove[]; void; null; list>
<not found; assertEquals[]; not found; gnu.trove.TLinkedListTest; testMultipleRemove[]; void; null; this>
<gnu.trove.TLinkedList; size[]; int; gnu.trove.TLinkedListTest; testMultipleRemove[]; void; null; list>
<not found; assertEquals[]; not found; gnu.trove.TLinkedListTest; testMultipleRemove[]; void; null; this>
<gnu.trove.TLinkedList; get[int]; gnu.trove.TLinkedListTest.Data; gnu.trove.TLinkedListTest; testMultipleRemove[]; void; null; list>
<not found; assertEquals[]; not found; gnu.trove.TLinkedListTest; testMultipleRemove[]; void; null; this>
<gnu.trove.TLinkedList; get[int]; gnu.trove.TLinkedListTest.Data; gnu.trove.TLinkedListTest; testMultipleRemove[]; void; null; list>
<gnu.trove.TLinkedList; remove[java.lang.Object]; boolean; gnu.trove.TLinkedListTest; testMultipleRemove[]; void; null; list>
<not found; assertEquals[]; not found; gnu.trove.TLinkedListTest; testMultipleRemove[]; void; null; this>
<gnu.trove.TLinkedList; size[]; int; gnu.trove.TLinkedListTest; testMultipleRemove[]; void; null; list>
<not found; assertEquals[]; not found; gnu.trove.TLinkedListTest; testMultipleRemove[]; void; null; this>
<gnu.trove.TLinkedList; get[int]; gnu.trove.TLinkedListTest.Data; gnu.trove.TLinkedListTest; testMultipleRemove[]; void; null; list>
<not found; assertEquals[]; not found; gnu.trove.TLinkedListTest; testMultipleRemove[]; void; null; this>
<gnu.trove.TLinkedList; get[int]; gnu.trove.TLinkedListTest.Data; gnu.trove.TLinkedListTest; testMultipleRemove[]; void; null; list>
<gnu.trove.TLinkedList; add[gnu.trove.TLinkedListTest.Data]; boolean; gnu.trove.TLinkedListTest; testRemoveFirstAll[]; void; null; list>
<gnu.trove.TLinkedList; add[gnu.trove.TLinkedListTest.Data]; boolean; gnu.trove.TLinkedListTest; testRemoveFirstAll[]; void; null; list>
<gnu.trove.TLinkedList; add[gnu.trove.TLinkedListTest.Data]; boolean; gnu.trove.TLinkedListTest; testRemoveFirstAll[]; void; null; list>
<gnu.trove.TLinkedList; add[gnu.trove.TLinkedListTest.Data]; boolean; gnu.trove.TLinkedListTest; testRemoveFirstAll[]; void; null; list>
<gnu.trove.TLinkedList; removeFirst[]; gnu.trove.TLinkedListTest.Data; gnu.trove.TLinkedListTest; testRemoveFirstAll[]; void; null; list>
<not found; assertEquals[]; not found; gnu.trove.TLinkedListTest; testRemoveFirstAll[]; void; null; this>
<not found; assertTrue[]; not found; gnu.trove.TLinkedListTest; testRemoveFirstAll[]; void; null; this>
<java.util.AbstractCollection; isEmpty[]; boolean; gnu.trove.TLinkedListTest; testRemoveFirstAll[]; void; null; list>
<gnu.trove.TLinkedList; add[gnu.trove.TLinkedListTest.Data]; boolean; gnu.trove.TLinkedListTest; testRemoveLastAll[]; void; null; list>
<gnu.trove.TLinkedList; add[gnu.trove.TLinkedListTest.Data]; boolean; gnu.trove.TLinkedListTest; testRemoveLastAll[]; void; null; list>
<gnu.trove.TLinkedList; add[gnu.trove.TLinkedListTest.Data]; boolean; gnu.trove.TLinkedListTest; testRemoveLastAll[]; void; null; list>
<gnu.trove.TLinkedList; add[gnu.trove.TLinkedListTest.Data]; boolean; gnu.trove.TLinkedListTest; testRemoveLastAll[]; void; null; list>
<gnu.trove.TLinkedList; removeLast[]; gnu.trove.TLinkedListTest.Data; gnu.trove.TLinkedListTest; testRemoveLastAll[]; void; null; list>
<not found; assertEquals[]; not found; gnu.trove.TLinkedListTest; testRemoveLastAll[]; void; null; this>
<not found; assertTrue[]; not found; gnu.trove.TLinkedListTest; testRemoveLastAll[]; void; null; this>
<java.util.AbstractCollection; isEmpty[]; boolean; gnu.trove.TLinkedListTest; testRemoveLastAll[]; void; null; list>
<gnu.trove.TLinkedList; get[int]; gnu.trove.TLinkedListTest.Data; gnu.trove.TLinkedListTest; testPastIndexGet[]; void; null; list>
<not found; fail[]; not found; gnu.trove.TLinkedListTest; testPastIndexGet[]; void; null; this>
<gnu.trove.TLinkedList; get[int]; gnu.trove.TLinkedListTest.Data; gnu.trove.TLinkedListTest; testPastIndexGet[]; void; null; list>
<not found; fail[]; not found; gnu.trove.TLinkedListTest; testPastIndexGet[]; void; null; this>
<gnu.trove.TLinkedList; add[gnu.trove.TLinkedListTest.Data]; boolean; gnu.trove.TLinkedListTest; testPastIndexGet[]; void; null; list>
<gnu.trove.TLinkedList; get[int]; gnu.trove.TLinkedListTest.Data; gnu.trove.TLinkedListTest; testPastIndexGet[]; void; null; list>
<gnu.trove.TLinkedList; get[int]; gnu.trove.TLinkedListTest.Data; gnu.trove.TLinkedListTest; testPastIndexGet[]; void; null; list>
<not found; fail[]; not found; gnu.trove.TLinkedListTest; testPastIndexGet[]; void; null; this>
<not found; put[]; not found; gnu.trove.P2OHashMapTest; testGetValues[]; void; null; map>
<not found; put[]; not found; gnu.trove.P2OHashMapTest; testGetValues[]; void; null; map>
<not found; put[]; not found; gnu.trove.P2OHashMapTest; testGetValues[]; void; null; map>
<not found; put[]; not found; gnu.trove.P2OHashMapTest; testGetValues[]; void; null; map>
<not found; size[]; not found; gnu.trove.P2OHashMapTest; testGetValues[]; void; null; map>
<not found; getValues[]; not found; gnu.trove.P2OHashMapTest; testGetValues[]; void; null; map>
<not found; assertSame[]; not found; gnu.trove.P2OHashMapTest; testGetValues[]; void; null; this>
<java.util.Arrays; asList[java.lang.String[]]; java.util.List<java.lang.String>; gnu.trove.P2OHashMapTest; testGetValues[]; void; null; Arrays>
<not found; assertTrue[]; not found; gnu.trove.P2OHashMapTest; testGetValues[]; void; null; this>
<java.util.List; contains[java.lang.Object]; boolean; gnu.trove.P2OHashMapTest; testGetValues[]; void; null; list>
<not found; assertTrue[]; not found; gnu.trove.P2OHashMapTest; testGetValues[]; void; null; this>
<java.util.List; contains[java.lang.Object]; boolean; gnu.trove.P2OHashMapTest; testGetValues[]; void; null; list>
<not found; assertTrue[]; not found; gnu.trove.P2OHashMapTest; testGetValues[]; void; null; this>
<java.util.List; contains[java.lang.Object]; boolean; gnu.trove.P2OHashMapTest; testGetValues[]; void; null; list>
<not found; assertTrue[]; not found; gnu.trove.P2OHashMapTest; testGetValues[]; void; null; this>
<java.util.List; contains[java.lang.Object]; boolean; gnu.trove.P2OHashMapTest; testGetValues[]; void; null; list>
<not found; getValues[]; not found; gnu.trove.P2OHashMapTest; testGetValues[]; void; null; map>
<not found; assertNotSame[]; not found; gnu.trove.P2OHashMapTest; testGetValues[]; void; null; this>
<java.util.Arrays; asList[java.lang.String[]]; java.util.List<java.lang.String>; gnu.trove.P2OHashMapTest; testGetValues[]; void; null; Arrays>
<not found; assertTrue[]; not found; gnu.trove.P2OHashMapTest; testGetValues[]; void; null; this>
<java.util.List; contains[java.lang.Object]; boolean; gnu.trove.P2OHashMapTest; testGetValues[]; void; null; list>
<not found; assertTrue[]; not found; gnu.trove.P2OHashMapTest; testGetValues[]; void; null; this>
<java.util.List; contains[java.lang.Object]; boolean; gnu.trove.P2OHashMapTest; testGetValues[]; void; null; list>
<not found; assertTrue[]; not found; gnu.trove.P2OHashMapTest; testGetValues[]; void; null; this>
<java.util.List; contains[java.lang.Object]; boolean; gnu.trove.P2OHashMapTest; testGetValues[]; void; null; list>
<not found; assertTrue[]; not found; gnu.trove.P2OHashMapTest; testGetValues[]; void; null; this>
<java.util.List; contains[java.lang.Object]; boolean; gnu.trove.P2OHashMapTest; testGetValues[]; void; null; list>
<not found; getValues[]; not found; gnu.trove.P2OHashMapTest; testGetValues[]; void; null; map>
<not found; assertSame[]; not found; gnu.trove.P2OHashMapTest; testGetValues[]; void; null; this>
<java.util.Arrays; asList[java.lang.String[]]; java.util.List<java.lang.String>; gnu.trove.P2OHashMapTest; testGetValues[]; void; null; Arrays>
<not found; assertTrue[]; not found; gnu.trove.P2OHashMapTest; testGetValues[]; void; null; this>
<java.util.List; contains[java.lang.Object]; boolean; gnu.trove.P2OHashMapTest; testGetValues[]; void; null; list>
<not found; assertTrue[]; not found; gnu.trove.P2OHashMapTest; testGetValues[]; void; null; this>
<java.util.List; contains[java.lang.Object]; boolean; gnu.trove.P2OHashMapTest; testGetValues[]; void; null; list>
<not found; assertTrue[]; not found; gnu.trove.P2OHashMapTest; testGetValues[]; void; null; this>
<java.util.List; contains[java.lang.Object]; boolean; gnu.trove.P2OHashMapTest; testGetValues[]; void; null; list>
<not found; assertTrue[]; not found; gnu.trove.P2OHashMapTest; testGetValues[]; void; null; this>
<java.util.List; contains[java.lang.Object]; boolean; gnu.trove.P2OHashMapTest; testGetValues[]; void; null; list>
<not found; put[]; not found; gnu.trove.P2OHashMapTest; testPutIfAbsent[]; void; null; map>
<not found; put[]; not found; gnu.trove.P2OHashMapTest; testPutIfAbsent[]; void; null; map>
<not found; put[]; not found; gnu.trove.P2OHashMapTest; testPutIfAbsent[]; void; null; map>
<not found; assertEquals[]; not found; gnu.trove.P2OHashMapTest; testPutIfAbsent[]; void; null; this>
<not found; putIfAbsent[]; not found; gnu.trove.P2OHashMapTest; testPutIfAbsent[]; void; null; map>
<not found; assertEquals[]; not found; gnu.trove.P2OHashMapTest; testPutIfAbsent[]; void; null; this>
<not found; get[]; not found; gnu.trove.P2OHashMapTest; testPutIfAbsent[]; void; null; map>
<not found; assertNull[]; not found; gnu.trove.P2OHashMapTest; testPutIfAbsent[]; void; null; this>
<not found; putIfAbsent[]; not found; gnu.trove.P2OHashMapTest; testPutIfAbsent[]; void; null; map>
<not found; assertEquals[]; not found; gnu.trove.P2OHashMapTest; testPutIfAbsent[]; void; null; this>
<not found; get[]; not found; gnu.trove.P2OHashMapTest; testPutIfAbsent[]; void; null; map>
<not found; put[]; not found; gnu.trove.P2OHashMapTest; testBug2037709[]; void; null; m>
<java.lang.String; valueOf[int]; java.lang.String; gnu.trove.P2OHashMapTest; testBug2037709[]; void; null; String>
<not found; size[]; not found; gnu.trove.P2OHashMapTest; testBug2037709[]; void; null; m>
<not found; assertEquals[]; not found; gnu.trove.P2OHashMapTest; testBug2037709[]; void; null; this>
<not found; keys[]; not found; gnu.trove.P2OHashMapTest; testBug2037709[]; void; null; m>
<java.util.Arrays; fill[boolean[], boolean]; void; gnu.trove.P2OHashMapTest; testBug2037709[]; void; null; Arrays>
<not found; fail[]; not found; gnu.trove.P2OHashMapTest; testBug2037709[]; void; null; TestCase>
<not found; put[]; not found; gnu.trove.P2OHashMapTest; testPutAll[]; void; null; m>
<not found; put[]; not found; gnu.trove.P2OHashMapTest; testPutAll[]; void; null; m>
<not found; put[]; not found; gnu.trove.P2OHashMapTest; testPutAll[]; void; null; m>
